country,fluregion,whoregion,year,tot_cases,B%,AH1%,AH3%,p,q,u,v
Slovenia,South West Europe,European Region of WHO,2019,3458,0.296992481203008,0.241758241758242,0.461249277038751,-0.09571920402496781,-0.4567912649983599,0.45375,0.3775
South Africa,Southern Africa,African Region of WHO,2010,1370,0.532116788321168,0.218978102189781,0.248905109489051,0.6726635687828834,-0.09058038052778934,0.74,0.4775
South Africa,Southern Africa,African Region of WHO,2011,1493,0.182853315472204,0.661754855994642,0.155391828533155,-0.4586573519461778,1.024559065640822,0.32499999999999996,0.775
South Africa,Southern Africa,African Region of WHO,2012,1332,0.457207207207207,0.027027027027027,0.515765765765766,1.105447905107239,-2.085127333115117,0.86,0.14125000000000001
South Africa,Southern Africa,African Region of WHO,2013,1340,0.154477611940299,0.644776119402985,0.200746268656716,-0.6902852183222296,0.825095601009644,0.25375,0.73375
South Africa,Southern Africa,African Region of WHO,2014,853,0.160609613130129,0.100820633059789,0.738569753810082,-0.432786161732735,-1.4081130149752519,0.33499999999999996,0.19625
South Africa,Southern Africa,African Region of WHO,2015,866,0.207852193995381,0.445727482678984,0.346420323325635,-0.5199883551638765,0.17822972535044454,0.305,0.5575
South Africa,Southern Africa,African Region of WHO,2016,977,0.445240532241556,0.253838280450358,0.300921187308086,0.389339678389551,-0.1203149408977394,0.65125,0.46499999999999997
South Africa,Southern Africa,African Region of WHO,2017,1247,0.271852445870088,0.086607858861267,0.641539695268645,0.11645578872464878,-1.4159675411282884,0.5499999999999999,0.1925
South Africa,Southern Africa,African Region of WHO,2018,1156,0.394463667820069,0.551903114186851,0.0536332179930796,0.6774933251009678,1.648410084816231,0.74375,0.87125
South Africa,Southern Africa,African Region of WHO,2019,1265,0.0205533596837945,0.162845849802372,0.816600790513834,-2.348205612541484,-1.1401010025844236,0.07625,0.23750000000000002
Spain,South West Europe,European Region of WHO,2010,4765,0.284784889821616,0.699895068205666,0.0153200419727177,0.826039760375812,2.7023984346383205,0.79625,0.95125
Spain,South West Europe,European Region of WHO,2011,5645,0.062356067316209,0.0015943312666076,0.936049601417183,0.390938198879624,-4.5079571133571905,0.6525,0.030000000000000002
Spain,South West Europe,European Region of WHO,2012,4793,0.753807636136032,0.207385770915919,0.0388065929480492,1.737955259648676,1.1851042710487152,0.9425,0.80375
Spain,South West Europe,European Region of WHO,2013,7151,0.0092294783946301,0.649279821004055,0.341490700601314,-3.2106193470734836,0.45434674821747906,0.04125,0.63375
Spain,South West Europe,European Region of WHO,2014,9280,0.283620689655172,0.0602370689655172,0.65614224137931,0.2901053046743221,-1.6886344000592,0.61875,0.165
Spain,South West Europe,European Region of WHO,2015,8374,0.29914019584428,0.680081203725818,0.0207786004299021,0.7534993185335798,2.466592507296631,0.7775,0.93375
Spain,South West Europe,European Region of WHO,2016,12263,0.02674712549947,0.0069314197178504,0.96632145478268,-0.9131318850692095,-3.4912915711173076,0.20875000000000002,0.0675
Spain,South West Europe,European Region of WHO,2017,24156,0.536968041066402,0.165259148865706,0.297772810067892,0.7217958387422155,-0.41635576698044896,0.75875,0.38999999999999996
Spain,South West Europe,European Region of WHO,2018,17438,0.0047597201513935,0.458538823259548,0.536701456589058,-3.7938959465187496,-0.11129650763131432,0.03125,0.46875
Spain,South West Europe,European Region of WHO,2019,10078,0.284183369716214,0.633062115499107,0.0827545147846795,0.17668670740043302,1.4387430782136008,0.56625,0.8425
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2010,949,0.208640674394099,0.763962065331928,0.0273972602739726,0.2989462889854329,2.3533044834109615,0.6224999999999999,0.9299999999999999
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2011,490,0.473469387755102,0.130612244897959,0.395918367346939,0.5987914443124295,-0.7841637961969217,0.7225,0.31375
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2012,1016,0.456692913385827,0.28740157480315,0.255905511811024,0.4255309393475438,0.08207541939986848,0.66875,0.5225
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2013,581,0.290877796901893,0.528399311531842,0.180722891566265,-0.049402398297483864,0.7586459541721096,0.475,0.7162499999999999
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2014,289,0.339100346020761,0.245674740484429,0.41522491349481,0.04889317780188045,-0.37109802911243517,0.52625,0.39875
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2015,1395,0.0953405017921147,0.720430107526882,0.184229390681004,-1.0945629214591146,0.9642579960198363,0.1825,0.76125
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2016,2004,0.208083832335329,0.589820359281437,0.202095808383234,-0.4134239894078316,0.7573651952978038,0.34125,0.715
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2017,755,0.327152317880795,0.324503311258278,0.348344370860927,-0.022304877833232414,-0.05013091623451274,0.49124999999999996,0.4875
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2018,1234,0.248784440842788,0.642625607779579,0.108589951377634,-0.04897653756861841,1.257224134309971,0.47625,0.81625
Sri Lanka,Southern Asia,South-East Asia Region of WHO,2019,894,0.375838926174497,0.378076062639821,0.246085011185682,0.1704636156657675,0.3036446266362211,0.5625,0.58875
Sweden,Northern Europe,European Region of WHO,2010,4006,0.505741387918123,0.432850723914129,0.0614078881677484,0.9243229872731991,1.3808767454691728,0.825,0.8362499999999999
Sweden,Northern Europe,European Region of WHO,2011,5057,0.0288708720585327,0.104607474787423,0.866521653154044,-1.9142908119587487,-1.4950161309083339,0.1,0.1825
Sweden,Northern Europe,European Region of WHO,2012,8764,0.34185303514377,0.516088544043816,0.142058420812414,0.19034376946106793,0.9121960041270649,0.57875,0.7525
Sweden,Northern Europe,European Region of WHO,2013,2850,0.10280701754386,0.810526315789474,0.0866666666666667,-0.7732410097613263,1.5808181496551557,0.23375,0.86875
Sweden,Northern Europe,European Region of WHO,2014,10430,0.347363374880153,0.157142857142857,0.495493767976989,0.17882612445079327,-0.8120410504277428,0.56875,0.30874999999999997
Sweden,Northern Europe,European Region of WHO,2015,9662,0.271268888428897,0.689815773131857,0.0389153384392465,0.4116808546004895,2.0329575148455756,0.66,0.90125
Sweden,Northern Europe,European Region of WHO,2016,13123,0.046559475729635,0.0099824735197744,0.943458050750591,-0.5996847823537398,-3.2164314614453615,0.2875,0.0825
Sweden,Northern Europe,European Region of WHO,2017,21453,0.654686990164546,0.0780310446091456,0.267281965226309,1.234095219418737,-0.8705880272622384,0.88375,0.2975
Sweden,Northern Europe,European Region of WHO,2018,14202,0.0107027179270525,0.667370792846078,0.321926489226869,-3.076834107166462,0.5154968082681309,0.0475,0.6537499999999999
Sweden,Northern Europe,European Region of WHO,2019,8930,0.317917133258679,0.253751399776036,0.428331466965286,-0.02966776044551792,-0.370200313872089,0.49,0.39999999999999997
Switzerland,South West Europe,European Region of WHO,2010,1855,0.346091644204852,0.649056603773585,0.0048517520215633,1.4854307575261485,3.46212211422765,0.925,0.975
Switzerland,South West Europe,European Region of WHO,2011,377,0.323607427055703,0.0663129973474801,0.610079575596817,0.38827962373684655,-1.569213832408099,0.65,0.17625000000000002
Switzerland,South West Europe,European Region of WHO,2012,3137,0.44851769206248,0.329933057060886,0.221549250876634,0.4132948774115879,0.2816016411739173,0.6625,0.585
Switzerland,South West Europe,European Region of WHO,2013,1726,0.0162224797219003,0.71784472769409,0.265932792584009,-2.6890094521707577,0.702163872549982,0.060000000000000005,0.705
Switzerland,South West Europe,European Region of WHO,2014,6146,0.221607549625773,0.300846078750407,0.47754637162382,-0.43823167392027057,-0.3267275277007775,0.33125,0.4125
Switzerland,South West Europe,European Region of WHO,2015,3678,0.556552474170745,0.397226753670473,0.0462207721587819,1.1535407857275246,1.5210418227717049,0.87125,0.855
Switzerland,South West Europe,European Region of WHO,2016,9921,0.0269126096159661,0.0129019252091523,0.960185465174882,-1.1591447307935325,-3.047453391840828,0.17375000000000002,0.09
Switzerland,South West Europe,European Region of WHO,2017,13894,0.667842234057867,0.283935511731683,0.0482222542104506,1.4221476890461606,1.2536483654703017,0.91625,0.81375
Switzerland,South West Europe,European Region of WHO,2018,13997,0.0067871686790026,0.45088233192827,0.542330499392727,-3.5015514058264627,-0.13058083824528513,0.0375,0.46249999999999997
Switzerland,South West Europe,European Region of WHO,2019,10686,0.261182856073367,0.492326408384803,0.24649073554183,-0.23516114678924643,0.4891888593309005,0.40375,0.645
Thailand,South-East Asia,South-East Asia Region of WHO,2010,1316,0.259118541033435,0.560790273556231,0.180091185410334,-0.16666287841022462,0.8031910552174981,0.4275,0.72375
Thailand,South-East Asia,South-East Asia Region of WHO,2011,988,0.439271255060729,0.0506072874493927,0.510121457489879,0.8211872699723107,-1.6338078803077256,0.7925,0.17125
Thailand,South-East Asia,South-East Asia Region of WHO,2012,1003,0.508474576271186,0.269192422731805,0.222333000997009,0.5973602156487032,0.13523430451150079,0.72125,0.54
Thailand,South-East Asia,South-East Asia Region of WHO,2013,908,0.219162995594714,0.32488986784141,0.455947136563877,-0.45978215831861047,-0.23963185370448942,0.32249999999999995,0.43124999999999997
Thailand,South-East Asia,South-East Asia Region of WHO,2014,506,0.484189723320158,0.207509881422925,0.308300395256917,0.5301920808236468,-0.2799405037720666,0.69625,0.4275
Thailand,South-East Asia,South-East Asia Region of WHO,2015,567,0.537918871252205,0.164021164021164,0.298059964726631,0.7259166323832578,-0.42235433011088463,0.76125,0.38749999999999996
Thailand,South-East Asia,South-East Asia Region of WHO,2016,754,0.281167108753316,0.368700265251989,0.350132625994695,-0.20020400940145244,0.03653762905343117,0.41125,0.51125
Thailand,South-East Asia,South-East Asia Region of WHO,2017,1451,0.325982081323225,0.238456237077877,0.435561681598897,0.009333620541438483,-0.4259969180879603,0.50125,0.38625
Thailand,South-East Asia,South-East Asia Region of WHO,2018,1156,0.330449826989619,0.454152249134948,0.215397923875433,0.04490325321054056,0.5274630267830228,0.5237499999999999,0.65875
Thailand,South-East Asia,South-East Asia Region of WHO,2019,1252,0.392172523961661,0.336261980830671,0.271565495207668,0.21282383640607658,0.15109967953750902,0.5912499999999999,0.54625
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2010,217,0.271889400921659,0.700460829493088,0.0276497695852535,0.5468220071888125,2.2854547132150387,0.69875,0.925
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2011,70,0.0428498883928571,0.0001692708333333,0.95698084077381,0.9911770398558336,-6.1094299218546,0.83875,0.008749999999999999
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2012,393,0.427480916030534,0.513994910941476,0.0585241730279898,0.7365477037785911,1.5363828627311942,0.76625,0.86
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2013,65,0.0153846153846154,0.0153846153846154,0.969230769230769,-1.6914276692108077,-2.9296386604009235,0.12375,0.10250000000000001
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2014,281,0.444839857651246,0.419928825622776,0.135231316725979,0.5096394847500496,0.801221608169209,0.69125,0.7225
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2015,419,0.0310262529832936,0.539379474940334,0.429594272076372,-2.2386675230608675,0.16092205197084428,0.08375,0.55125
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2016,150,0.426666666666667,0.0666666666666667,0.506666666666667,0.6876729075521871,-1.434117378911986,0.7474999999999999,0.19
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2017,532,0.0206766917293233,0.804511278195489,0.174812030075188,-2.36617938908077,1.0794152616292167,0.075,0.78625
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2018,202,0.0544554455445545,0.292079207920792,0.653465346534653,-1.7001699366838219,-0.5694079735237385,0.12125,0.355
Tunisia,Northern Africa,Eastern Mediterranean Region of WHO,2019,319,0.263322884012539,0.699059561128527,0.0376175548589342,0.39581924329140905,2.0663534839592863,0.655,0.9075
Turkey,Western Asia,European Region of WHO,2010,2755,0.503448275862069,0.317967332123412,0.178584392014519,0.6107198601702336,0.4079209744503146,0.73,0.62
Turkey,Western Asia,European Region of WHO,2011,1682,0.274673008323425,0.0029726516052318,0.722354340071344,1.4530342592538072,-3.8841809960604827,0.92125,0.04625
Turkey,Western Asia,European Region of WHO,2012,2046,0.032258064516129,0.914467253176931,0.0532746823069404,-1.570231814924912,2.010220040086805,0.13625,0.8987499999999999
Turkey,Western Asia,European Region of WHO,2013,2072,0.195945945945946,0.0144787644787645,0.78957528957529,0.4945925672675309,-2.8275871777034887,0.6849999999999999,0.10500000000000001
Turkey,Western Asia,European Region of WHO,2014,1961,0.510963793982662,0.397756246812851,0.0912799592044875,0.8054031838988829,1.0407962085818039,0.79,0.7787499999999999
Turkey,Western Asia,European Region of WHO,2015,8267,0.155074392161606,0.562477319462925,0.282448288375469,-0.7707876300710431,0.48709427402356587,0.23500000000000001,0.6437499999999999
Turkey,Western Asia,European Region of WHO,2016,1455,0.270103092783505,0.0034364261168384,0.726460481099656,1.3778344389388832,-3.7856743959182495,0.91,0.051250000000000004
Turkey,Western Asia,European Region of WHO,2017,1774,0.34836527621195,0.582299887260428,0.0693348365276212,0.44930585795098127,1.5047501808540893,0.67375,0.85125
Turkey,Western Asia,European Region of WHO,2018,1211,0.126341866226259,0.0908340214698596,0.782824112303881,-0.6099062180865039,-1.5230190077150279,0.285,0.17875
Turkey,Western Asia,European Region of WHO,2019,1996,0.365230460921844,0.624248496993988,0.0105210420841683,1.229289216588092,2.887238087840346,0.8825,0.9625
Ukraine,Eastern Europe,European Region of WHO,2010,4588,0.475152571926765,0.501089799476896,0.0237576285963383,1.2013044403405002,2.155884884470997,0.88125,0.9175
Ukraine,Eastern Europe,European Region of WHO,2011,1111,0.0243024302430243,0.0054005400540054,0.97029702970297,-0.8911849886776877,-3.6706643327122763,0.21375,0.0575
Ukraine,Eastern Europe,European Region of WHO,2012,957,0.206896551724138,0.58098223615465,0.212121212121212,-0.4316981587772665,0.7124541455521571,0.33625,0.7075
Ukraine,Eastern Europe,European Region of WHO,2013,1398,0.125894134477825,0.110872675250358,0.763233190271817,-0.6838417605462002,-1.3641370622590248,0.25999999999999995,0.20125
Ukraine,Eastern Europe,European Region of WHO,2014,1634,0.697062423500612,0.152386780905753,0.150550795593635,1.2463932553676913,0.008571096229630329,0.8875,0.5
Ukraine,Eastern Europe,European Region of WHO,2015,2485,0.0092555331991951,0.942857142857143,0.047887323943662,-2.5586236963131497,2.107223424159237,0.065,0.91375
Ukraine,Eastern Europe,European Region of WHO,2016,1391,0.0869877785765636,0.0014378145219266,0.91157440690151,0.715756324680232,-4.562287568230172,0.755,0.02875
Ukraine,Eastern Europe,European Region of WHO,2017,932,0.90343347639485,0.0643776824034335,0.0321888412017167,2.4396991668192416,0.4901290717342747,0.98125,0.6475
Ukraine,Eastern Europe,European Region of WHO,2018,898,0.0289532293986637,0.299554565701559,0.671492204899777,-2.2373784239892496,-0.5707807071025603,0.085,0.35374999999999995
Ukraine,Eastern Europe,European Region of WHO,2019,1175,0.105531914893617,0.876595744680851,0.0178723404255319,-0.13932427712445353,2.752619368865359,0.44,0.95375
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2010,12759,0.314914961987617,0.673093502625598,0.0119915353867858,1.0240990058233126,2.8480021297827585,0.845,0.9612499999999999
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2011,3081,0.083089905874716,0.0123336579032782,0.904576436222006,-0.19593970526444315,-3.037118991100741,0.41375,0.09125
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2012,10048,0.441381369426752,0.105493630573248,0.453125,0.5735888346485055,-1.0306204713402076,0.7125,0.255
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2013,4791,0.0488415779586725,0.734710916301399,0.216447505739929,-1.7145045242502208,0.8641757460675497,0.11750000000000001,0.7424999999999999
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2014,5900,0.195932203389831,0.0576271186440678,0.746440677966102,-0.046447231438028654,-1.811128777420564,0.47875,0.16125
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2015,15966,0.297757735187273,0.675310033821871,0.0269322309908556,0.6466917184724349,2.2781906729261183,0.73625,0.9225
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2016,15200,0.166578947368421,0.0173684210526316,0.816052631578947,0.2742637257987256,-2.722237489091742,0.61125,0.11
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2017,48199,0.467291852528061,0.0710803128695616,0.461627834602378,0.7737687474334018,-1.3229604484706052,0.78125,0.20500000000000002
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2018,36427,0.0199577236665111,0.728251022593131,0.251791253740357,-2.5033841292506955,0.7509795141372296,0.07,0.71375
United Kingdom of Great Britain and Northern Ireland,Northern Europe,European Region of WHO,2019,24183,0.129595170160857,0.227887358888475,0.642517470950668,-0.8840267447298067,-0.7329462601728849,0.215,0.32125
United Republic of Tanzania,Eastern Africa,African Region of WHO,2010,161,0.111801242236025,0.217391304347826,0.670807453416149,-1.0029581793757134,-0.7967560173472165,0.195,0.31124999999999997
United Republic of Tanzania,Eastern Africa,African Region of WHO,2011,243,0.312757201646091,0.176954732510288,0.510288065843621,0.03265373921639118,-0.7488836750612841,0.52,0.32
United Republic of Tanzania,Eastern Africa,African Region of WHO,2012,298,0.285234899328859,0.600671140939597,0.114093959731544,0.07003751823381231,1.1745222400761997,0.5287499999999999,0.8025
United Republic of Tanzania,Eastern Africa,African Region of WHO,2013,147,0.353741496598639,0.197278911564626,0.448979591836735,0.1410648344897099,-0.5814955632726412,0.5575,0.3525
United Republic of Tanzania,Eastern Africa,African Region of WHO,2014,191,0.266970508835079,0.0001692708333333,0.732860220331588,2.5938368225566752,-5.920753762978578,0.9825,0.018750000000000003
United Republic of Tanzania,Eastern Africa,African Region of WHO,2015,138,0.333333333333333,0.384057971014493,0.282608695652174,0.009564944440141887,0.2168910520895958,0.5025,0.5675
United Republic of Tanzania,Eastern Africa,African Region of WHO,2016,172,0.505813953488372,0.0755813953488372,0.418604651162791,0.8533208873357561,-1.2103665295658774,0.8049999999999999,0.2275
United Republic of Tanzania,Eastern Africa,African Region of WHO,2017,380,0.310526315789474,0.384210526315789,0.305263157894737,-0.07994626818108833,0.16264617786297791,0.46125,0.55375
United Republic of Tanzania,Eastern Africa,African Region of WHO,2018,281,0.224199288256228,0.160142348754448,0.615658362989324,-0.27503059911554056,-0.9522105716959578,0.39249999999999996,0.27375
United Republic of Tanzania,Eastern Africa,African Region of WHO,2019,160,0.30625,0.2375,0.45625,-0.05895309628422711,-0.46165112454901325,0.46875,0.37625
United States of America,North America,Region of the Americas of WHO,2010,55879,0.260527210580003,0.279854686018003,0.459618103401994,-0.26097345564399654,-0.3508136662850436,0.39625,0.40499999999999997
United States of America,North America,Region of the Americas of WHO,2011,20981,0.116724655640818,0.238406177017301,0.644869167341881,-0.9893438932896038,-0.7036218830043673,0.1975,0.32749999999999996
United States of America,North America,Region of the Americas of WHO,2012,77684,0.300950002574533,0.0337263786622728,0.665323618763194,0.5696429019050304,-2.108587674158324,0.70875,0.1375
United States of America,North America,Region of the Americas of WHO,2013,51775,0.124056011588605,0.788256880733945,0.0876871076774505,-0.6132430542894344,1.5528412413714676,0.28125,0.8625
United States of America,North America,Region of the Americas of WHO,2014,129207,0.16734387455788,0.0041483820536039,0.828507743388516,0.8564057393055848,-3.745479418671237,0.80625,0.05375
United States of America,North America,Region of the Americas of WHO,2015,93897,0.307145063207557,0.554522508706348,0.138332428086094,0.0844556395525391,0.9817807918976604,0.535,0.76375
United States of America,North America,Region of the Americas of WHO,2016,176913,0.282059543391384,0.027849847099987,0.690090609508629,0.5799518090290027,-2.2698095367433235,0.7162499999999999,0.12875
United States of America,North America,Region of the Americas of WHO,2017,297742,0.324945758408286,0.107744288679461,0.567309952912253,0.2231689327071874,-1.1746069550213967,0.59375,0.23375
United States of America,North America,Region of the Americas of WHO,2018,226060,0.0650977616561975,0.519698310183137,0.415203928160665,-1.6045129169597818,0.15873039529750274,0.13125,0.5499999999999999
United States of America,North America,Region of the Americas of WHO,2019,307250,0.454951993490643,0.50027013832384,0.0447778681855167,0.90774888234732,1.7065557068222121,0.81875,0.88
Viet Nam,South-East Asia,Western Pacific Region of WHO,2010,1305,0.370114942528736,0.334099616858238,0.295785440613027,0.13331498752072374,0.08612905230509318,0.55625,0.525
Viet Nam,South-East Asia,Western Pacific Region of WHO,2011,871,0.351320321469575,0.595866819747417,0.052812858783008,0.5579222890302776,1.7135053369241373,0.70375,0.88125
Viet Nam,South-East Asia,Western Pacific Region of WHO,2012,739,0.450608930987821,0.121786197564276,0.427604871447903,0.5555169602374433,-0.888078418049643,0.7025,0.29
Viet Nam,South-East Asia,Western Pacific Region of WHO,2013,998,0.282565130260521,0.328657314629259,0.38877755511022,-0.19196030827095073,-0.11878809234245474,0.41625,0.46625
Viet Nam,South-East Asia,Western Pacific Region of WHO,2014,609,0.502463054187192,0.134646962233169,0.362889983579639,0.6704613726027454,-0.7010563896656654,0.73875,0.32875
Viet Nam,South-East Asia,Western Pacific Region of WHO,2015,542,0.105166051660517,0.136531365313653,0.75830258302583,-0.9130700704588617,-1.2123544611006511,0.21,0.22625
Viet Nam,South-East Asia,Western Pacific Region of WHO,2016,472,0.302966101694915,0.38135593220339,0.315677966101695,-0.11072260952099218,0.13365063804619834,0.44375,0.53875
Viet Nam,South-East Asia,Western Pacific Region of WHO,2017,749,0.36849132176235,0.304405874499332,0.327102803738318,0.12663775908801267,-0.05084987409512391,0.5525,0.48624999999999996
Viet Nam,South-East Asia,Western Pacific Region of WHO,2018,359,0.270194986072423,0.459610027855153,0.270194986072423,-0.21687557458133933,0.37563951409557306,0.40499999999999997,0.6075
Viet Nam,South-East Asia,Western Pacific Region of WHO,2019,314,0.407643312101911,0.54140127388535,0.0509554140127389,0.7330805829416939,1.671041614708417,0.765,0.87625
